Project,Document Name,Hoarder Flag,Similarity,Call,Response
058,058_712.txt,1,0.45873716473579407,"okay. um, so now we'll move on to the next section, which is about distinguishing hoarding disorder. um, what do you think are the most important differences between what is considered normal saving behavior and hoarding disorder?","i’m thinking when its not kept like it UNCLEAR its not in any organized fashion. although, i'd say i treasure all this stuff. i may have the same type of item in 10 different places and i cannot quickly find where it is like if it meant that much. why is it scattered and in such disarray? like why can’t i organize it?"
058,058_712.txt,1,0.37800243496894836,so there's just like a general sense of disorganization and not being able to find things that even though you have several of you can't locate them,right
058,058_712.txt,1,0.4134714603424072,"and is there a way to tell if someone has hoarding disorder, without being in their home?",no
058,058_712.txt,1,0.5388970971107483,no?,not unless its spilled into the yard. i wouldn't think so.
058,058_712.txt,1,0.5149897933006287,"okay. um, and where do you, if you do, where do you get information about hoarding disorder like where have you heard of it?","this is ridiculous. they have a show on, have you seen hoarders?"
058,058_712.txt,1,0.3533705770969391,participant 058,"right. but to me that started out as collectors like slide pinball machines and someone, and now it's gone like scary. like i don't know, and it scares me to think it disintegrates into that. like could i do that eventually?"
058,058_713.txt,1,0.3700312376022339,"okay so i was gonna ask you, like how do you feel about that show?","it’s sad and it's scary because it didn't seem to unless this i think there’s two of them. i think there’s hoarders and there hoarding. i think there's two different ones, but to me it initially was kind of neat because it started out as collectors then it seemed to disintegrate and i thought that they start out like that. i mean, like to me what seems to start it. it's like you don't start cleaning up after your pet. and then they get another pet and then you don't clean your toilet. you know what i mean? like do they start out like me then become like that? it's kind of scary."
058,058_713.txt,1,0.3860526382923126,"so, it scares you because it shows you like what potentially you could turn into maybe?","yeah, i mean, i don't think so. but i don't know. cuz i don’t think the worst. they all seemed to have started out pretty UNCLEAR."
058,058_713.txt,1,0.4892783463001251,okay. so other than that hoarding tv show. is there any other source of information on that you got your information from?,"no, not really."
058,058_713.txt,1,0.33614325523376465,"okay. um, and then now we'll just move into our next section, which is about distress or interference. so, does your hoarding disorder; do you think it gets in the way of your daily life?",probably no
058,058_713.txt,1,0.43994882702827454,"okay. um, but does it upset you?","yeah, yeah i don't like looking around here. yeah."
058,058_713.txt,1,0.4627295434474945,and does it just…why does it upset you?,because i think eventually this has to be cleaned
058,058_713.txt,1,0.5875228047370911,oh,oh no you can’t imagine what was in that house.
058,058_713.txt,1,0.3454754948616028,"okay. um, and can you describe a time when you're recording disorder got in the way of something you really want it?","sure having someone over, i would say no. not like me being an…even intermittently working at home much UNCLEAR."
058,058_714.txt,1,0.41773736476898193,okay. so other than just like you wish that you could have like people over but that's about it?,yeah.
058,058_714.txt,1,0.4466705918312073,"okay. um, and has it ever impacted any relationships or your work?",i would say no.
058,058_714.txt,1,0.5310176610946655,okay. and would you be upset if you had to get rid of some of your items?,"not. yes. so i want to do more is organized them rather than get rid of them, but i'm not. i think i'm almost afraid to try to organize it, because i don't know how you’d organize this."
058,058_714.txt,1,0.5676103234291077,"okay, so you're afraid of like starting to organize it just because you don't even know where you would start.",i’d suppose you would start in one room but
058,058_714.txt,1,0.43403932452201843,51okay. and why would you like to change your behavior?,because eventually it's going to be cleaned.
058,058_714.txt,1,0.4684908986091614,"okay, so it just goes back to that.","i know that sounds bizarro but eventually we all go and i thought, oh my god."
058,058_714.txt,1,0.6970762014389038,"no, i've heard that before. that makes sense.",yeah.
058,058_714.txt,1,0.5244670510292053,"okay. um, well, that was all the questions i had for you. um, but i just need to collect a couple demographics.",okay.
058,058_714.txt,1,0.5601673722267151,"um, so what is your gender identity?",female
058,058_714.txt,1,0.6344043016433716,"okay, and your sex assigned at birth?",was female
058,058_714.txt,1,0.5883765816688538,"um your household income, you can just give me a general range.","it varies. i mean, i've lost to jobs. but generally, when i was working, you can put 50."
058,058_714.txt,1,0.43583762645721436,"okay 50,000?",in a good year was 80
058,058_714.txt,1,0.5086448192596436,okay,but i'm starting to wind down my work because i'm starting to look into retirement. wooo
